"","NSC","PANEL","CELL","NLOGGI50","INDN","TOTN","DRUGNAME"
"10405",760087,"Breast","HS 578T",7.558,1,1,"Vinorelbine"
"10406",760087,"Melanoma","MDA-MB-435",8,1,1,"Vinorelbine"
"10407",760087,"Breast","BT-549",7.367,1,1,"Vinorelbine"
"10408",760087,"Breast","MDA-MB-468",8,1,1,"Vinorelbine"
"10409",760087,"Ovarian","OVCAR-3",8,1,1,"Vinorelbine"
"10410",760087,"Ovarian","OVCAR-4",8,1,1,"Vinorelbine"
"10411",760087,"Ovarian","OVCAR-5",7.105,1,1,"Vinorelbine"
"10412",760087,"Ovarian","OVCAR-8",7.515,1,1,"Vinorelbine"
"10413",760087,"Ovarian","IGROV1",6.466,1,1,"Vinorelbine"
"10414",760087,"Ovarian","SK-OV-3",8,1,1,"Vinorelbine"
"10415",760087,"Leukemia","K-562",8,1,1,"Vinorelbine"
"10416",760087,"Leukemia","MOLT-4",8,1,1,"Vinorelbine"
"10417",760087,"Leukemia","HL-60(TB)",8,1,1,"Vinorelbine"
"10418",760087,"Leukemia","RPMI-8226",7.382,1,1,"Vinorelbine"
"10419",760087,"Leukemia","SR",8,1,1,"Vinorelbine"
"10420",760087,"Renal","UO-31",5.975,1,1,"Vinorelbine"
"10421",760087,"Renal","SN12C",7.73,1,1,"Vinorelbine"
"10422",760087,"Renal","A498",7.762,1,1,"Vinorelbine"
"10423",760087,"Renal","CAKI-1",5.164,1,1,"Vinorelbine"
"10424",760087,"Renal","RXF 393",7.904,1,1,"Vinorelbine"
"10425",760087,"Renal","786-0",7.112,1,1,"Vinorelbine"
"10426",760087,"Renal","ACHN",5.897,1,1,"Vinorelbine"
"10427",760087,"Melanoma","LOX IMVI",8,1,1,"Vinorelbine"
"10428",760087,"Melanoma","SK-MEL-2",4.626,1,1,"Vinorelbine"
"10429",760087,"Melanoma","SK-MEL-5",8,1,1,"Vinorelbine"
"10430",760087,"Melanoma","SK-MEL-28",7.656,1,1,"Vinorelbine"
"10431",760087,"Melanoma","M14",7.611,1,1,"Vinorelbine"
"10432",760087,"Melanoma","UACC-62",8,1,1,"Vinorelbine"
"10433",760087,"Prostate","PC-3",8,1,1,"Vinorelbine"
"10434",760087,"Prostate","DU-145",8,1,1,"Vinorelbine"
"10435",760087,"Central Nervous System","SNB-19",7.623,1,1,"Vinorelbine"
"10436",760087,"Central Nervous System","SNB-75",8,1,1,"Vinorelbine"
"10437",760087,"Central Nervous System","U251",8,1,1,"Vinorelbine"
"10438",760087,"Central Nervous System","SF-268",6.838,1,1,"Vinorelbine"
"10439",760087,"Central Nervous System","SF-295",7.637,1,1,"Vinorelbine"
"10440",760087,"Central Nervous System","SF-539",7.854,1,1,"Vinorelbine"
"10441",760419,"Non-Small Cell Lung","NCI-H23",5.739,2,2,"Fenretinide"
"10442",760419,"Non-Small Cell Lung","NCI-H522",6.581,2,2,"Fenretinide"
"10443",760419,"Non-Small Cell Lung","A549/ATCC",5.614,2,2,"Fenretinide"
"10444",760419,"Non-Small Cell Lung","EKVX",5.289,2,2,"Fenretinide"
"10445",760419,"Non-Small Cell Lung","NCI-H226",4.988,1,2,"Fenretinide"
"10446",760419,"Non-Small Cell Lung","NCI-H322M",4.832,1,2,"Fenretinide"
"10447",760419,"Non-Small Cell Lung","NCI-H460",5.589,2,2,"Fenretinide"
"10448",760419,"Non-Small Cell Lung","HOP-62",5.284,2,2,"Fenretinide"
"10449",760419,"Non-Small Cell Lung","HOP-92",5.751,2,2,"Fenretinide"
"10450",760419,"Colon","HT29",5.593,2,2,"Fenretinide"
"10451",760419,"Colon","HCC-2998",5.674,2,2,"Fenretinide"
"10452",760419,"Colon","HCT-116",5.689,2,2,"Fenretinide"
"10453",760419,"Colon","SW-620",5.274,2,2,"Fenretinide"
"10454",760419,"Colon","COLO 205",5.802,2,2,"Fenretinide"
"10455",760419,"Colon","HCT-15",5.253,2,2,"Fenretinide"
"10456",760419,"Colon","KM12",5.801,2,2,"Fenretinide"
"10457",760419,"Breast","MCF7",5.853,2,2,"Fenretinide"
"10458",760419,"Ovarian","NCI/ADR-RES",5.641,2,2,"Fenretinide"
"10459",760419,"Breast","MDA-MB-231/ATCC",5.748,2,2,"Fenretinide"
"10460",760419,"Breast","HS 578T",5.204,2,2,"Fenretinide"
"10461",760419,"Melanoma","MDA-MB-435",5.721,2,2,"Fenretinide"
"10462",760419,"Breast","BT-549",6.083,2,2,"Fenretinide"
"10463",760419,"Breast","T-47D",5.883,2,2,"Fenretinide"
"10464",760419,"Breast","MDA-MB-468",5.654,2,2,"Fenretinide"
"10465",760419,"Ovarian","OVCAR-3",5.825,2,2,"Fenretinide"
"10466",760419,"Ovarian","OVCAR-4",5.584,2,2,"Fenretinide"
"10467",760419,"Ovarian","OVCAR-5",4.902,2,2,"Fenretinide"
"10468",760419,"Ovarian","OVCAR-8",5.593,2,2,"Fenretinide"
"10469",760419,"Ovarian","IGROV1",5.925,2,2,"Fenretinide"
"10470",760419,"Ovarian","SK-OV-3",5.549,2,2,"Fenretinide"
"10471",760419,"Leukemia","CCRF-CEM",6.623,1,2,"Fenretinide"
"10472",760419,"Leukemia","K-562",5.86,2,2,"Fenretinide"
"10473",760419,"Leukemia","MOLT-4",6.408,2,2,"Fenretinide"
"10474",760419,"Leukemia","HL-60(TB)",6.556,2,2,"Fenretinide"
"10475",760419,"Leukemia","RPMI-8226",5.964,2,2,"Fenretinide"
"10476",760419,"Leukemia","SR",5.597,2,2,"Fenretinide"
"10477",760419,"Renal","UO-31",5.933,2,2,"Fenretinide"
"10478",760419,"Renal","SN12C",5.794,2,2,"Fenretinide"
"10479",760419,"Renal","A498",5.709,2,2,"Fenretinide"
"10480",760419,"Renal","CAKI-1",5.412,2,2,"Fenretinide"
"10481",760419,"Renal","RXF 393",5.707,2,2,"Fenretinide"
"10482",760419,"Renal","786-0",5.765,2,2,"Fenretinide"
"10483",760419,"Renal","ACHN",5.32,2,2,"Fenretinide"
"10484",760419,"Renal","TK-10",5.295,2,2,"Fenretinide"
"10485",760419,"Melanoma","LOX IMVI",6.246,2,2,"Fenretinide"
"10486",760419,"Melanoma","MALME-3M",5.677,2,2,"Fenretinide"
"10487",760419,"Melanoma","SK-MEL-2",5.38,2,2,"Fenretinide"
"10488",760419,"Melanoma","SK-MEL-5",5.678,2,2,"Fenretinide"
"10489",760419,"Melanoma","SK-MEL-28",5.543,2,2,"Fenretinide"
"10490",760419,"Melanoma","M14",5.393,2,2,"Fenretinide"
"10491",760419,"Melanoma","UACC-62",5.708,2,2,"Fenretinide"
"10492",760419,"Melanoma","UACC-257",5.342,2,2,"Fenretinide"
"10493",760419,"Prostate","PC-3",5.862,2,2,"Fenretinide"
"10494",760419,"Prostate","DU-145",5.534,2,2,"Fenretinide"
"10495",760419,"Central Nervous System","SNB-19",5.316,2,2,"Fenretinide"
"10496",760419,"Central Nervous System","SNB-75",5.742,2,2,"Fenretinide"
"10497",760419,"Central Nervous System","U251",5.713,2,2,"Fenretinide"
"10498",760419,"Central Nervous System","SF-268",5.818,2,2,"Fenretinide"
"10499",760419,"Central Nervous System","SF-295",6.031,2,2,"Fenretinide"
"10500",760419,"Central Nervous System","SF-539",6.449,2,2,"Fenretinide"
"10501",760766,"Non-Small Cell Lung","NCI-H522",6.103,1,1,"Vandetanib"
"10502",760766,"Non-Small Cell Lung","A549/ATCC",5.511,1,1,"Vandetanib"
"10503",760766,"Non-Small Cell Lung","EKVX",6.508,1,1,"Vandetanib"
"10504",760766,"Non-Small Cell Lung","NCI-H226",5.296,1,1,"Vandetanib"
"10505",760766,"Non-Small Cell Lung","NCI-H322M",6.516,1,1,"Vandetanib"
"10506",760766,"Non-Small Cell Lung","NCI-H460",5.407,1,1,"Vandetanib"
"10507",760766,"Non-Small Cell Lung","HOP-62",5.552,1,1,"Vandetanib"
"10508",760766,"Non-Small Cell Lung","HOP-92",6.477,1,1,"Vandetanib"
"10509",760766,"Colon","HT29",5.681,1,1,"Vandetanib"
"10510",760766,"Colon","HCC-2998",5.337,1,1,"Vandetanib"
"10511",760766,"Colon","HCT-116",5.425,1,1,"Vandetanib"
"10512",760766,"Colon","SW-620",5.521,1,1,"Vandetanib"
"10513",760766,"Colon","COLO 205",5.679,1,1,"Vandetanib"
"10514",760766,"Colon","HCT-15",5.653,1,1,"Vandetanib"
"10515",760766,"Colon","KM12",5.098,1,1,"Vandetanib"
"10516",760766,"Breast","MCF7",5.666,1,1,"Vandetanib"
"10517",760766,"Ovarian","NCI/ADR-RES",5.386,1,1,"Vandetanib"
"10518",760766,"Breast","MDA-MB-231/ATCC",5.76,1,1,"Vandetanib"
"10519",760766,"Breast","HS 578T",5.726,1,1,"Vandetanib"
"10520",760766,"Melanoma","MDA-MB-435",5.776,1,1,"Vandetanib"
"10521",760766,"Breast","BT-549",5.312,1,1,"Vandetanib"
"10522",760766,"Breast","T-47D",5.803,1,1,"Vandetanib"
"10523",760766,"Breast","MDA-MB-468",6.492,1,1,"Vandetanib"
"10524",760766,"Ovarian","OVCAR-3",5.669,1,1,"Vandetanib"
"10525",760766,"Ovarian","OVCAR-4",5.706,1,1,"Vandetanib"
"10526",760766,"Ovarian","OVCAR-5",6.029,1,1,"Vandetanib"
"10527",760766,"Ovarian","OVCAR-8",5.382,1,1,"Vandetanib"
"10528",760766,"Ovarian","IGROV1",6.268,1,1,"Vandetanib"
"10529",760766,"Ovarian","SK-OV-3",5.969,1,1,"Vandetanib"
"10530",760766,"Leukemia","CCRF-CEM",5.527,1,1,"Vandetanib"
"10531",760766,"Leukemia","MOLT-4",5.543,1,1,"Vandetanib"
"10532",760766,"Leukemia","HL-60(TB)",5.68,1,1,"Vandetanib"
"10533",760766,"Leukemia","RPMI-8226",5.633,1,1,"Vandetanib"
"10534",760766,"Leukemia","SR",5.698,1,1,"Vandetanib"
"10535",760766,"Renal","UO-31",6.558,1,1,"Vandetanib"
"10536",760766,"Renal","SN12C",6.048,1,1,"Vandetanib"
"10537",760766,"Renal","A498",6.403,1,1,"Vandetanib"
"10538",760766,"Renal","CAKI-1",6.346,1,1,"Vandetanib"
"10539",760766,"Renal","RXF 393",5.834,1,1,"Vandetanib"
"10540",760766,"Renal","786-0",5.566,1,1,"Vandetanib"
"10541",760766,"Renal","ACHN",6.39,1,1,"Vandetanib"
"10542",760766,"Renal","TK-10",6.236,1,1,"Vandetanib"
"10543",760766,"Melanoma","LOX IMVI",5.696,1,1,"Vandetanib"
"10544",760766,"Melanoma","MALME-3M",5.758,1,1,"Vandetanib"
"10545",760766,"Melanoma","SK-MEL-2",5.702,1,1,"Vandetanib"
"10546",760766,"Melanoma","SK-MEL-5",5.809,1,1,"Vandetanib"
"10547",760766,"Melanoma","SK-MEL-28",5.798,1,1,"Vandetanib"
"10548",760766,"Melanoma","M14",5.712,1,1,"Vandetanib"
"10549",760766,"Melanoma","UACC-62",5.809,1,1,"Vandetanib"
"10550",760766,"Melanoma","UACC-257",5.729,1,1,"Vandetanib"
"10551",760766,"Prostate","PC-3",5.407,1,1,"Vandetanib"
"10552",760766,"Prostate","DU-145",5.905,1,1,"Vandetanib"
"10553",760766,"Central Nervous System","SNB-19",5.66,1,1,"Vandetanib"
"10554",760766,"Central Nervous System","SNB-75",6.371,1,1,"Vandetanib"
"10555",760766,"Central Nervous System","U251",5.472,1,1,"Vandetanib"
"10556",760766,"Central Nervous System","SF-268",5.557,1,1,"Vandetanib"
"10557",760766,"Central Nervous System","SF-295",5.656,1,1,"Vandetanib"
"10558",760766,"Central Nervous System","SF-539",5.659,1,1,"Vandetanib"
"10559",761068,"Non-Small Cell Lung","NCI-H23",5.549,1,2,"Cabozantinib"
"10560",761068,"Non-Small Cell Lung","NCI-H522",5.368,2,2,"Cabozantinib"
"10561",761068,"Non-Small Cell Lung","A549/ATCC",5.45,2,2,"Cabozantinib"
"10562",761068,"Non-Small Cell Lung","EKVX",5.156,2,2,"Cabozantinib"
"10563",761068,"Non-Small Cell Lung","NCI-H226",5.77,1,2,"Cabozantinib"
"10564",761068,"Non-Small Cell Lung","NCI-H322M",5.314,1,2,"Cabozantinib"
"10565",761068,"Non-Small Cell Lung","NCI-H460",5.485,2,2,"Cabozantinib"
"10566",761068,"Non-Small Cell Lung","HOP-62",5.252,2,2,"Cabozantinib"
"10567",761068,"Non-Small Cell Lung","HOP-92",7.461,2,2,"Cabozantinib"
"10568",761068,"Colon","HT29",5.563,2,2,"Cabozantinib"
"10569",761068,"Colon","HCC-2998",5.202,2,2,"Cabozantinib"
"10570",761068,"Colon","HCT-116",5.429,2,2,"Cabozantinib"
"10571",761068,"Colon","SW-620",5.623,2,2,"Cabozantinib"
"10572",761068,"Colon","COLO 205",5.677,2,2,"Cabozantinib"
"10573",761068,"Colon","HCT-15",5.405,2,2,"Cabozantinib"
"10574",761068,"Colon","KM12",7.317,2,2,"Cabozantinib"
"10575",761068,"Breast","MCF7",5.392,2,2,"Cabozantinib"
"10576",761068,"Ovarian","NCI/ADR-RES",5.465,2,2,"Cabozantinib"
"10577",761068,"Breast","MDA-MB-231/ATCC",5.508,2,2,"Cabozantinib"
"10578",761068,"Breast","HS 578T",6.067,2,2,"Cabozantinib"
"10579",761068,"Melanoma","MDA-MB-435",5.573,2,2,"Cabozantinib"
"10580",761068,"Breast","BT-549",5.055,2,2,"Cabozantinib"
"10581",761068,"Breast","T-47D",5.361,2,2,"Cabozantinib"
"10582",761068,"Breast","MDA-MB-468",5.361,2,2,"Cabozantinib"
"10583",761068,"Ovarian","OVCAR-3",5.22,2,2,"Cabozantinib"
"10584",761068,"Ovarian","OVCAR-4",5.421,2,2,"Cabozantinib"
"10585",761068,"Ovarian","OVCAR-5",5.456,2,2,"Cabozantinib"
"10586",761068,"Ovarian","OVCAR-8",5.241,2,2,"Cabozantinib"
"10587",761068,"Ovarian","IGROV1",5.586,2,2,"Cabozantinib"
"10588",761068,"Ovarian","SK-OV-3",5.235,2,2,"Cabozantinib"
"10589",761068,"Leukemia","CCRF-CEM",5.438,1,2,"Cabozantinib"
"10590",761068,"Leukemia","K-562",6.551,1,2,"Cabozantinib"
"10591",761068,"Leukemia","MOLT-4",5.464,2,2,"Cabozantinib"
"10592",761068,"Leukemia","HL-60(TB)",5.412,2,2,"Cabozantinib"
"10593",761068,"Leukemia","RPMI-8226",5.389,2,2,"Cabozantinib"
"10594",761068,"Leukemia","SR",5.655,2,2,"Cabozantinib"
"10595",761068,"Renal","UO-31",5.633,2,2,"Cabozantinib"
"10596",761068,"Renal","SN12C",5.993,2,2,"Cabozantinib"
"10597",761068,"Renal","A498",6.367,2,2,"Cabozantinib"
"10598",761068,"Renal","CAKI-1",5.442,2,2,"Cabozantinib"
"10599",761068,"Renal","RXF 393",5.664,2,2,"Cabozantinib"
"10600",761068,"Renal","786-0",5.258,2,2,"Cabozantinib"
"10601",761068,"Renal","ACHN",5.411,2,2,"Cabozantinib"
"10602",761068,"Renal","TK-10",5.425,2,2,"Cabozantinib"
"10603",761068,"Melanoma","LOX IMVI",5.584,2,2,"Cabozantinib"
"10604",761068,"Melanoma","MALME-3M",5.675,2,2,"Cabozantinib"
"10605",761068,"Melanoma","SK-MEL-2",5.147,2,2,"Cabozantinib"
"10606",761068,"Melanoma","SK-MEL-5",5.332,1,2,"Cabozantinib"
"10607",761068,"Melanoma","SK-MEL-28",5.427,2,2,"Cabozantinib"
"10608",761068,"Melanoma","M14",5.537,2,2,"Cabozantinib"
"10609",761068,"Melanoma","UACC-62",5.706,2,2,"Cabozantinib"
"10610",761068,"Melanoma","UACC-257",5.308,2,2,"Cabozantinib"
"10611",761068,"Prostate","PC-3",5.466,2,2,"Cabozantinib"
"10612",761068,"Prostate","DU-145",5.262,2,2,"Cabozantinib"
"10613",761068,"Central Nervous System","SNB-19",5.114,2,2,"Cabozantinib"
"10614",761068,"Central Nervous System","SNB-75",6.568,2,2,"Cabozantinib"
"10615",761068,"Central Nervous System","U251",5.366,2,2,"Cabozantinib"
"10616",761068,"Central Nervous System","SF-268",5.343,2,2,"Cabozantinib"
"10617",761068,"Central Nervous System","SF-295",6.54,2,2,"Cabozantinib"
"10618",761068,"Central Nervous System","SF-539",5.849,2,2,"Cabozantinib"
"10619",761431,"Non-Small Cell Lung","NCI-H23",5.204,2,2,"Vemurafenib"
"10620",761431,"Non-Small Cell Lung","NCI-H522",5.222,2,2,"Vemurafenib"
"10621",761431,"Non-Small Cell Lung","A549/ATCC",5.543,2,2,"Vemurafenib"
"10622",761431,"Non-Small Cell Lung","EKVX",5.257,2,2,"Vemurafenib"
"10623",761431,"Non-Small Cell Lung","NCI-H226",5.153,1,2,"Vemurafenib"
"10624",761431,"Non-Small Cell Lung","NCI-H322M",5.305,1,2,"Vemurafenib"
"10625",761431,"Non-Small Cell Lung","NCI-H460",5.625,2,2,"Vemurafenib"
"10626",761431,"Non-Small Cell Lung","HOP-62",5.198,2,2,"Vemurafenib"
"10627",761431,"Non-Small Cell Lung","HOP-92",5.702,2,2,"Vemurafenib"
"10628",761431,"Colon","HT29",7.045,2,2,"Vemurafenib"
"10629",761431,"Colon","HCC-2998",5.465,2,2,"Vemurafenib"
"10630",761431,"Colon","HCT-116",5.407,2,2,"Vemurafenib"
"10631",761431,"Colon","SW-620",5.099,2,2,"Vemurafenib"
"10632",761431,"Colon","COLO 205",7.346,2,2,"Vemurafenib"
"10633",761431,"Colon","HCT-15",5.401,2,2,"Vemurafenib"
"10634",761431,"Colon","KM12",5.475,2,2,"Vemurafenib"
"10635",761431,"Breast","MCF7",5.434,2,2,"Vemurafenib"
"10636",761431,"Ovarian","NCI/ADR-RES",5.358,2,2,"Vemurafenib"
"10637",761431,"Breast","MDA-MB-231/ATCC",5.497,2,2,"Vemurafenib"
"10638",761431,"Breast","HS 578T",6.004,2,2,"Vemurafenib"
"10639",761431,"Melanoma","MDA-MB-435",7.087,2,2,"Vemurafenib"
"10640",761431,"Breast","BT-549",5.294,2,2,"Vemurafenib"
"10641",761431,"Breast","T-47D",5.262,2,2,"Vemurafenib"
"10642",761431,"Breast","MDA-MB-468",5.48,2,2,"Vemurafenib"
"10643",761431,"Ovarian","OVCAR-3",5.149,2,2,"Vemurafenib"
"10644",761431,"Ovarian","OVCAR-4",5.232,2,2,"Vemurafenib"
"10645",761431,"Ovarian","OVCAR-5",5.062,2,2,"Vemurafenib"
"10646",761431,"Ovarian","OVCAR-8",5.272,2,2,"Vemurafenib"
"10647",761431,"Ovarian","IGROV1",5.465,2,2,"Vemurafenib"
"10648",761431,"Ovarian","SK-OV-3",5.363,2,2,"Vemurafenib"
"10649",761431,"Leukemia","CCRF-CEM",5.467,1,2,"Vemurafenib"
"10650",761431,"Leukemia","K-562",5.459,1,2,"Vemurafenib"
"10651",761431,"Leukemia","MOLT-4",5.495,2,2,"Vemurafenib"
"10652",761431,"Leukemia","HL-60(TB)",5.547,2,2,"Vemurafenib"
"10653",761431,"Leukemia","RPMI-8226",5.515,2,2,"Vemurafenib"
"10654",761431,"Leukemia","SR",5.678,2,2,"Vemurafenib"
"10655",761431,"Renal","UO-31",5.304,2,2,"Vemurafenib"
"10656",761431,"Renal","SN12C",5.401,2,2,"Vemurafenib"
"10657",761431,"Renal","A498",5.874,2,2,"Vemurafenib"
"10658",761431,"Renal","CAKI-1",5.648,2,2,"Vemurafenib"
"10659",761431,"Renal","RXF 393",5.777,2,2,"Vemurafenib"
"10660",761431,"Renal","786-0",5.379,2,2,"Vemurafenib"
"10661",761431,"Renal","ACHN",5.424,2,2,"Vemurafenib"
"10662",761431,"Renal","TK-10",5.313,2,2,"Vemurafenib"
"10663",761431,"Melanoma","LOX IMVI",6.001,2,2,"Vemurafenib"
"10664",761431,"Melanoma","MALME-3M",7.825,2,2,"Vemurafenib"
"10665",761431,"Melanoma","SK-MEL-2",5.384,2,2,"Vemurafenib"
"10666",761431,"Melanoma","SK-MEL-5",6.187,2,2,"Vemurafenib"
"10667",761431,"Melanoma","SK-MEL-28",7.45,2,2,"Vemurafenib"
"10668",761431,"Melanoma","M14",7.419,2,2,"Vemurafenib"
"10669",761431,"Melanoma","UACC-62",7.641,2,2,"Vemurafenib"
"10670",761431,"Melanoma","UACC-257",7.381,2,2,"Vemurafenib"
"10671",761431,"Prostate","PC-3",5.613,2,2,"Vemurafenib"
"10672",761431,"Prostate","DU-145",5.313,2,2,"Vemurafenib"
"10673",761431,"Central Nervous System","SNB-19",5.282,2,2,"Vemurafenib"
"10674",761431,"Central Nervous System","SNB-75",5.67,2,2,"Vemurafenib"
"10675",761431,"Central Nervous System","U251",5.515,2,2,"Vemurafenib"
"10676",761431,"Central Nervous System","SF-268",5.325,2,2,"Vemurafenib"
"10677",761431,"Central Nervous System","SF-295",5.626,2,2,"Vemurafenib"
"10678",761431,"Central Nervous System","SF-539",5.413,2,2,"Vemurafenib"
"10679",761910,"Non-Small Cell Lung","NCI-H23",4.919,3,3,"Ibrutinib"
"10680",761910,"Non-Small Cell Lung","NCI-H522",7.238,3,3,"Ibrutinib"
"10681",761910,"Non-Small Cell Lung","A549/ATCC",4.924,3,3,"Ibrutinib"
"10682",761910,"Non-Small Cell Lung","EKVX",6.785,3,3,"Ibrutinib"
"10683",761910,"Non-Small Cell Lung","NCI-H226",5.401,3,3,"Ibrutinib"
"10684",761910,"Non-Small Cell Lung","NCI-H322M",6.958,3,3,"Ibrutinib"
"10685",761910,"Non-Small Cell Lung","NCI-H460",4.844,3,3,"Ibrutinib"
"10686",761910,"Non-Small Cell Lung","HOP-62",4.888,3,3,"Ibrutinib"
"10687",761910,"Non-Small Cell Lung","HOP-92",5.805,2,3,"Ibrutinib"
"10688",761910,"Colon","HT29",5.227,3,3,"Ibrutinib"
"10689",761910,"Colon","HCC-2998",4.797,3,3,"Ibrutinib"
"10690",761910,"Colon","HCT-116",4.923,3,3,"Ibrutinib"
"10691",761910,"Colon","SW-620",4.793,2,3,"Ibrutinib"
"10692",761910,"Colon","COLO 205",4.851,3,3,"Ibrutinib"
"10693",761910,"Colon","HCT-15",4.901,3,3,"Ibrutinib"
"10694",761910,"Colon","KM12",5.059,3,3,"Ibrutinib"
"10695",761910,"Breast","MCF7",5.104,3,3,"Ibrutinib"
"10696",761910,"Ovarian","NCI/ADR-RES",5.37,3,3,"Ibrutinib"
"10697",761910,"Breast","MDA-MB-231/ATCC",5.075,3,3,"Ibrutinib"
"10698",761910,"Breast","HS 578T",5.116,3,3,"Ibrutinib"
"10699",761910,"Melanoma","MDA-MB-435",5.105,3,3,"Ibrutinib"
"10700",761910,"Breast","BT-549",5.233,3,3,"Ibrutinib"
"10701",761910,"Breast","T-47D",5.669,3,3,"Ibrutinib"
"10702",761910,"Breast","MDA-MB-468",7.496,3,3,"Ibrutinib"
"10703",761910,"Ovarian","OVCAR-3",5.205,3,3,"Ibrutinib"
"10704",761910,"Ovarian","OVCAR-4",5.148,3,3,"Ibrutinib"
"10705",761910,"Ovarian","OVCAR-5",4.883,3,3,"Ibrutinib"
"10706",761910,"Ovarian","OVCAR-8",5.183,2,3,"Ibrutinib"
"10707",761910,"Ovarian","IGROV1",6.192,3,3,"Ibrutinib"
"10708",761910,"Ovarian","SK-OV-3",7.665,3,3,"Ibrutinib"
"10709",761910,"Leukemia","CCRF-CEM",5.096,2,3,"Ibrutinib"
"10710",761910,"Leukemia","K-562",5.384,2,3,"Ibrutinib"
"10711",761910,"Leukemia","MOLT-4",5.368,2,3,"Ibrutinib"
"10712",761910,"Leukemia","HL-60(TB)",4.659,2,3,"Ibrutinib"
"10713",761910,"Leukemia","RPMI-8226",5.182,2,3,"Ibrutinib"
"10714",761910,"Leukemia","SR",5.032,2,3,"Ibrutinib"
"10715",761910,"Renal","UO-31",5.855,3,3,"Ibrutinib"
"10716",761910,"Renal","SN12C",5.638,3,3,"Ibrutinib"
"10717",761910,"Renal","A498",6.907,3,3,"Ibrutinib"
"10718",761910,"Renal","CAKI-1",6.972,3,3,"Ibrutinib"
"10719",761910,"Renal","RXF 393",5.571,3,3,"Ibrutinib"
"10720",761910,"Renal","786-0",5.731,3,3,"Ibrutinib"
"10721",761910,"Renal","ACHN",6.606,3,3,"Ibrutinib"
"10722",761910,"Renal","TK-10",7.211,3,3,"Ibrutinib"
"10723",761910,"Melanoma","LOX IMVI",5.371,3,3,"Ibrutinib"
"10724",761910,"Melanoma","MALME-3M",4.908,2,3,"Ibrutinib"
"10725",761910,"Melanoma","SK-MEL-2",4.796,3,3,"Ibrutinib"
"10726",761910,"Melanoma","SK-MEL-5",5.184,3,3,"Ibrutinib"
"10727",761910,"Melanoma","SK-MEL-28",4.91,3,3,"Ibrutinib"
"10728",761910,"Melanoma","M14",5.12,3,3,"Ibrutinib"
"10729",761910,"Melanoma","UACC-62",5.628,3,3,"Ibrutinib"
"10730",761910,"Melanoma","UACC-257",5.166,3,3,"Ibrutinib"
"10731",761910,"Prostate","PC-3",4.998,3,3,"Ibrutinib"
"10732",761910,"Prostate","DU-145",5.723,3,3,"Ibrutinib"
"10733",761910,"Central Nervous System","SNB-19",5.039,3,3,"Ibrutinib"
"10734",761910,"Central Nervous System","SNB-75",5.45,3,3,"Ibrutinib"
"10735",761910,"Central Nervous System","U251",5.214,3,3,"Ibrutinib"
"10736",761910,"Central Nervous System","SF-268",5.506,2,3,"Ibrutinib"
"10737",761910,"Central Nervous System","SF-295",5.113,3,3,"Ibrutinib"
"10738",761910,"Central Nervous System","SF-539",5.172,2,3,"Ibrutinib"
"10739",764134,"Non-Small Cell Lung","NCI-H23",4.987,2,2,"Dabrafenib"
"10740",764134,"Non-Small Cell Lung","NCI-H522",4.721,2,2,"Dabrafenib"
"10741",764134,"Non-Small Cell Lung","A549/ATCC",4.583,2,2,"Dabrafenib"
"10742",764134,"Non-Small Cell Lung","NCI-H226",4.483,2,2,"Dabrafenib"
"10743",764134,"Non-Small Cell Lung","NCI-H322M",4.266,1,2,"Dabrafenib"
"10744",764134,"Non-Small Cell Lung","NCI-H460",4.518,2,2,"Dabrafenib"
"10745",764134,"Non-Small Cell Lung","HOP-62",4.326,2,2,"Dabrafenib"
"10746",764134,"Non-Small Cell Lung","HOP-92",4.45,1,2,"Dabrafenib"
"10747",764134,"Colon","HT29",8,2,2,"Dabrafenib"
"10748",764134,"Colon","HCC-2998",4.618,2,2,"Dabrafenib"
"10749",764134,"Colon","HCT-116",4.691,1,2,"Dabrafenib"
"10750",764134,"Colon","SW-620",4.621,2,2,"Dabrafenib"
"10751",764134,"Colon","COLO 205",8,2,2,"Dabrafenib"
"10752",764134,"Colon","HCT-15",4.654,1,2,"Dabrafenib"
"10753",764134,"Colon","KM12",4.623,2,2,"Dabrafenib"
"10754",764134,"Breast","MCF7",4.564,2,2,"Dabrafenib"
"10755",764134,"Ovarian","NCI/ADR-RES",4.293,2,2,"Dabrafenib"
"10756",764134,"Breast","MDA-MB-231/ATCC",5.143,2,2,"Dabrafenib"
"10757",764134,"Breast","HS 578T",4.214,2,2,"Dabrafenib"
"10758",764134,"Melanoma","MDA-MB-435",8,1,2,"Dabrafenib"
"10759",764134,"Breast","BT-549",4.425,2,2,"Dabrafenib"
"10760",764134,"Breast","T-47D",4.587,2,2,"Dabrafenib"
"10761",764134,"Breast","MDA-MB-468",4.499,2,2,"Dabrafenib"
"10762",764134,"Ovarian","OVCAR-3",4.449,2,2,"Dabrafenib"
"10763",764134,"Ovarian","OVCAR-4",4.297,2,2,"Dabrafenib"
"10764",764134,"Ovarian","OVCAR-5",4.91,1,2,"Dabrafenib"
"10765",764134,"Ovarian","OVCAR-8",4.309,2,2,"Dabrafenib"
"10766",764134,"Ovarian","IGROV1",4.251,1,2,"Dabrafenib"
"10767",764134,"Leukemia","CCRF-CEM",4.664,2,2,"Dabrafenib"
